source,month,quarter,category,brand_reported,sku_raw,channel,geo_level,geo,observed_units,observed_sales,coverage
nielsen_scanner,2024-04,2024-Q2,Dermatology,Apoquel,APOQUEL LARGE,Retail,Region,Northeast,4292,279003.53,0.91
nielsen_scanner,2024-04,2024-Q2,Dermatology,Apoquel,APOQUEL SMALL,Retail,Region,Northeast,6014,390883.64,0.91
nielsen_scanner,2024-04,2024-Q2,Vaccines,BioShield Vax,BIOSHIELD VAX LARGE,Retail,Region,Northeast,4346,86913.36,0.91
nielsen_scanner,2024-04,2024-Q2,Vaccines,BioShield Vax,BIOSHIELD VAX SMALL,Retail,Region,Northeast,6016,120326.96,0.91
nielsen_scanner,2024-04,2024-Q2,Dermatology,DermaCalm,DERMACALM LARGE,Retail,Region,Northeast,3221,186825.44,0.91
nielsen_scanner,2024-04,2024-Q2,Dermatology,DermaCalm,DERMACALM SMALL,Retail,Region,Northeast,4829,280060.61,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,DiagnosTech Vet,DIAGNOSTECH VET LARGE,Retail,Region,Northeast,4120,70041.53,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,DiagnosTech Vet,DIAGNOSTECH VET SMALL,Retail,Region,Northeast,5087,86477.93,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,FleaStop Pro,FLEASTOP PRO LARGE,Retail,Region,Northeast,21974,461447.13,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,FleaStop Pro,FLEASTOP PRO SMALL,Retail,Region,Northeast,31387,659121.47,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,FlexiCare Joint,FLEXICARE JOINT LARGE,Retail,Region,Northeast,2237,98407.27,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,FlexiCare Joint,FLEXICARE JOINT SMALL,Retail,Region,Northeast,3101,136428.0,0.91
nielsen_scanner,2024-04,2024-Q2,Vaccines,ImmunoCore Canine,IMMUNOCORE CANINE LARGE,Retail,Region,Northeast,5067,106401.81,0.91
nielsen_scanner,2024-04,2024-Q2,Vaccines,ImmunoCore Canine,IMMUNOCORE CANINE SMALL,Retail,Region,Northeast,6971,146388.02,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,Librela,LIBRELA LARGE,Retail,Region,Northeast,1671,80206.25,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,Librela,LIBRELA SMALL,Retail,Region,Northeast,2326,111670.81,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,OsteoEase Vet,OSTEOEASE VET LARGE,Retail,Region,Northeast,2019,82796.35,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,OsteoEase Vet,OSTEOEASE VET SMALL,Retail,Region,Northeast,2620,107435.3,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,PainAway Canine,PAINAWAY CANINE LARGE,Retail,Region,Northeast,1758,65060.51,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,PainAway Canine,PAINAWAY CANINE SMALL,Retail,Region,Northeast,2245,83051.97,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,PETLAB ANALYZER LARGE,Retail,Region,Northeast,2301,34509.03,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,PETLAB ANALYZER SMALL,Retail,Region,Northeast,3213,48192.79,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,RapidVet Dx,RAPIDVET DX LARGE,Retail,Region,Northeast,3936,62973.3,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,RapidVet Dx,RAPIDVET DX SMALL,Retail,Region,Northeast,5294,84709.83,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,Simparica Trio,SIMPARICA TRIO LARGE,Retail,Region,Northeast,38001,1064033.97,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,Simparica Trio,SIMPARICA TRIO SMALL,Retail,Region,Northeast,51803,1450486.9,0.91
nielsen_scanner,2024-04,2024-Q2,Dermatology,SkinRelief Pro,SKINRELIEF PRO LARGE,Retail,Region,Northeast,2715,133011.8,0.91
nielsen_scanner,2024-04,2024-Q2,Dermatology,SkinRelief Pro,SKINRELIEF PRO SMALL,Retail,Region,Northeast,3757,184116.39,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,TickShield Plus,TICKSHIELD PLUS LARGE,Retail,Region,Northeast,26768,642437.89,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,TickShield Plus,TICKSHIELD PLUS SMALL,Retail,Region,Northeast,36725,881398.41,0.91
nielsen_scanner,2024-04,2024-Q2,Vaccines,Vanguard,VANGUARD LARGE,Retail,Region,Northeast,3797,83538.06,0.91
nielsen_scanner,2024-04,2024-Q2,Vaccines,Vanguard,VANGUARD SMALL,Retail,Region,Northeast,5402,118841.88,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,VectraGuard,VECTRAGUARD LARGE,Retail,Region,Northeast,35683,927770.35,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,VectraGuard,VECTRAGUARD SMALL,Retail,Region,Northeast,44316,1152223.33,0.91
nielsen_scanner,2024-04,2024-Q2,Vaccines,VetGuard Immunize,VETGUARD IMMUNIZE LARGE,Retail,Region,Northeast,3620,68780.73,0.91
nielsen_scanner,2024-04,2024-Q2,Vaccines,VetGuard Immunize,VETGUARD IMMUNIZE SMALL,Retail,Region,Northeast,4994,94885.02,0.91
nielsen_scanner,2024-04,2024-Q2,Vaccines,VetSelect Core Vax,VETSELECT CORE VAX LARGE,Retail,Region,Northeast,12422,173912.91,0.91
nielsen_scanner,2024-04,2024-Q2,Vaccines,VetSelect Core Vax,VETSELECT CORE VAX SMALL,Retail,Region,Northeast,16422,229908.38,0.91
nielsen_scanner,2024-04,2024-Q2,Dermatology,VetSelect Derma,VETSELECT DERMA LARGE,Retail,Region,Northeast,6590,250423.21,0.91
nielsen_scanner,2024-04,2024-Q2,Dermatology,VetSelect Derma,VETSELECT DERMA SMALL,Retail,Region,Northeast,8682,329924.59,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,VETSELECT DX LARGE,Retail,Region,Northeast,8382,100583.81,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,VETSELECT DX SMALL,Retail,Region,Northeast,11139,133672.65,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,VetSelect Flea & Tick,VETSELECT FLEA & TICK LARGE,Retail,Region,Northeast,53047,901795.39,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,VetSelect Flea & Tick,VETSELECT FLEA & TICK SMALL,Retail,Region,Northeast,74824,1272005.18,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,VetSelect Joint,VETSELECT JOINT LARGE,Retail,Region,Northeast,5032,145935.5,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,VetSelect Joint,VETSELECT JOINT SMALL,Retail,Region,Northeast,7277,211037.74,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,Vetscan,VETSCAN LARGE,Retail,Region,Northeast,2533,45601.84,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,Vetscan,VETSCAN SMALL,Retail,Region,Northeast,3478,62612.85,0.91
nielsen_scanner,2024-04,2024-Q2,Dermatology,AllerVet RX,ALLERVET RX LARGE,Retail,Region,South,4715,254584.27,0.91
nielsen_scanner,2024-04,2024-Q2,Dermatology,AllerVet RX,ALLERVET RX SMALL,Retail,Region,South,6632,358153.91,0.91
nielsen_scanner,2024-04,2024-Q2,Dermatology,Apoquel,APOQUEL LARGE,Retail,Region,South,6547,425586.34,0.91
nielsen_scanner,2024-04,2024-Q2,Dermatology,Apoquel,APOQUEL SMALL,Retail,Region,South,8952,581896.25,0.91
nielsen_scanner,2024-04,2024-Q2,Vaccines,BioShield Vax,BIOSHIELD VAX LARGE,Retail,Region,South,6308,126150.51,0.91
nielsen_scanner,2024-04,2024-Q2,Vaccines,BioShield Vax,BIOSHIELD VAX SMALL,Retail,Region,South,8826,176523.79,0.91
nielsen_scanner,2024-04,2024-Q2,Dermatology,DermaCalm,DERMACALM LARGE,Retail,Region,South,5594,324459.07,0.91
nielsen_scanner,2024-04,2024-Q2,Dermatology,DermaCalm,DERMACALM SMALL,Retail,Region,South,7413,429938.35,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,DiagnosTech Vet,DIAGNOSTECH VET LARGE,Retail,Region,South,5658,96186.6,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,DiagnosTech Vet,DIAGNOSTECH VET SMALL,Retail,Region,South,7841,133302.06,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,FleaStop Pro,FLEASTOP PRO LARGE,Retail,Region,South,35888,753639.35,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,FleaStop Pro,FLEASTOP PRO SMALL,Retail,Region,South,50413,1058680.2,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,FlexiCare Joint,FLEXICARE JOINT LARGE,Retail,Region,South,3634,159886.69,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,FlexiCare Joint,FLEXICARE JOINT SMALL,Retail,Region,South,5101,224452.3,0.91
nielsen_scanner,2024-04,2024-Q2,Vaccines,ImmunoCore Canine,IMMUNOCORE CANINE LARGE,Retail,Region,South,8000,168000.75,0.91
nielsen_scanner,2024-04,2024-Q2,Vaccines,ImmunoCore Canine,IMMUNOCORE CANINE SMALL,Retail,Region,South,10818,227171.15,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,Librela,LIBRELA LARGE,Retail,Region,South,2498,119896.56,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,Librela,LIBRELA SMALL,Retail,Region,South,3658,175584.32,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,OsteoEase Vet,OSTEOEASE VET LARGE,Retail,Region,South,3183,130521.7,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,OsteoEase Vet,OSTEOEASE VET SMALL,Retail,Region,South,4433,181765.08,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,PainAway Canine,PAINAWAY CANINE LARGE,Retail,Region,South,2701,99928.61,0.91
nielsen_scanner,2024-04,2024-Q2,Pain/Osteoarthritis,PainAway Canine,PAINAWAY CANINE SMALL,Retail,Region,South,3906,144532.39,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,PETLAB ANALYZER LARGE,Retail,Region,South,3477,52152.8,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,PETLAB ANALYZER SMALL,Retail,Region,South,4695,70432.23,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,RapidVet Dx,RAPIDVET DX LARGE,Retail,Region,South,5589,89426.13,0.91
nielsen_scanner,2024-04,2024-Q2,Petcare Diagnostics,RapidVet Dx,RAPIDVET DX SMALL,Retail,Region,South,7759,124141.8,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,Simparica Trio,SIMPARICA TRIO LARGE,Retail,Region,South,62508,1750219.32,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,Simparica Trio,SIMPARICA TRIO SMALL,Retail,Region,South,86307,2416583.51,0.91
nielsen_scanner,2024-04,2024-Q2,Dermatology,SkinRelief Pro,SKINRELIEF PRO LARGE,Retail,Region,South,4448,217969.81,0.91
nielsen_scanner,2024-04,2024-Q2,Dermatology,SkinRelief Pro,SKINRELIEF PRO SMALL,Retail,Region,South,6062,297062.14,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,TickShield Plus,TICKSHIELD PLUS LARGE,Retail,Region,South,42366,1016784.68,0.91
nielsen_scanner,2024-04,2024-Q2,Parasiticides,TickShield Plus,TICKSHIELD PLUS SMALL,Retail,Region,South,64000,1535997.62,0.91
