source,month,quarter,category,brand_reported,sku_raw,channel,geo_level,geo,observed_units,observed_sales,coverage
stackline_ecommerce,2024-10,2024-Q4,Vaccines,VetSelect Core Vax,vetselect_core_vax-s,E-commerce,National,National,35499,496985.05,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,VetSelect Derma,vetselect_derma-l,E-commerce,National,National,21003,798127.06,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,VetSelect Derma,vetselect_derma-s,E-commerce,National,National,28861,1096761.24,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,VetSelect Dx,vetselect_dx-l,E-commerce,National,National,24869,298421.07,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,VetSelect Dx,vetselect_dx-s,E-commerce,National,National,34524,414287.24,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,VetSelect Flea & Tick,vetselect_flea_and_tick-l,E-commerce,National,National,71034,1207571.82,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,VetSelect Flea & Tick,vetselect_flea_and_tick-s,E-commerce,National,National,99540,1692165.81,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,VetSelect Joint,vetselect_joint-l,E-commerce,National,National,15328,444546.17,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,VetSelect Joint,vetselect_joint-s,E-commerce,National,National,21276,616993.35,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,Vetscan,vetscan-l,E-commerce,National,National,43865,789592.19,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,Vetscan,vetscan-s,E-commerce,National,National,57777,1039970.05,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,AllerVet RX,allervet_rx-l,E-commerce,Region,Midwest,4527,244482.77,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,AllerVet RX,allervet_rx-s,E-commerce,Region,Midwest,6264,338243.99,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,Apoquel,apoquel-l,E-commerce,Region,Midwest,6258,406749.88,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,Apoquel,apoquel-s,E-commerce,Region,Midwest,9527,619261.12,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,BioShield Vax,bioshield_vax-l,E-commerce,Region,Midwest,4791,95813.92,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,BioShield Vax,bioshield_vax-s,E-commerce,Region,Midwest,6999,139988.17,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,DermaCalm,dermacalm-l,E-commerce,Region,Midwest,5036,292071.39,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,DermaCalm,dermacalm-s,E-commerce,Region,Midwest,6564,380725.46,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,DiagnosTech Vet,diagnostech_vet-l,E-commerce,Region,Midwest,8218,139701.08,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,DiagnosTech Vet,diagnostech_vet-s,E-commerce,Region,Midwest,12054,204922.75,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,FleaStop Pro,fleastop_pro-l,E-commerce,Region,Midwest,10117,212457.45,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,FleaStop Pro,fleastop_pro-s,E-commerce,Region,Midwest,14373,301832.67,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,FlexiCare Joint,flexicare_joint-l,E-commerce,Region,Midwest,3047,134086.68,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,FlexiCare Joint,flexicare_joint-s,E-commerce,Region,Midwest,4195,184590.97,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,ImmunoCore Canine,immunocore_canine-l,E-commerce,Region,Midwest,5995,125892.1,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,ImmunoCore Canine,immunocore_canine-s,E-commerce,Region,Midwest,8472,177913.81,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,Librela,librela-l,E-commerce,Region,Midwest,2956,141872.08,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,Librela,librela-s,E-commerce,Region,Midwest,4197,201474.47,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,OsteoEase Vet,osteoease_vet-l,E-commerce,Region,Midwest,3304,135480.42,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,OsteoEase Vet,osteoease_vet-s,E-commerce,Region,Midwest,4526,185557.35,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,PainAway Canine,painaway_canine-l,E-commerce,Region,Midwest,2713,100392.07,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,PainAway Canine,painaway_canine-s,E-commerce,Region,Midwest,3827,141583.18,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,petlab_analyzer-l,E-commerce,Region,Midwest,5467,82004.54,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,petlab_analyzer-s,E-commerce,Region,Midwest,7360,110404.25,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,RapidVet Dx,rapidvet_dx-l,E-commerce,Region,Midwest,9295,148722.66,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,RapidVet Dx,rapidvet_dx-s,E-commerce,Region,Midwest,12878,206048.1,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,Simparica Trio,simparica_trio-l,E-commerce,Region,Midwest,15481,433475.73,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,Simparica Trio,simparica_trio-s,E-commerce,Region,Midwest,21328,597180.21,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,SkinRelief Pro,skinrelief_pro-l,E-commerce,Region,Midwest,3956,193849.87,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,SkinRelief Pro,skinrelief_pro-s,E-commerce,Region,Midwest,5685,278562.61,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,TickShield Plus,tickshield_plus-l,E-commerce,Region,Midwest,11499,275967.18,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,TickShield Plus,tickshield_plus-s,E-commerce,Region,Midwest,15246,365904.36,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,Vanguard,vanguard-l,E-commerce,Region,Midwest,5469,120310.97,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,Vanguard,vanguard-s,E-commerce,Region,Midwest,7928,174411.73,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,VectraGuard,vectraguard-l,E-commerce,Region,Midwest,13099,340568.55,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,VectraGuard,vectraguard-s,E-commerce,Region,Midwest,19332,502633.57,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,VetGuard Immunize,vetguard_immunize-l,E-commerce,Region,Midwest,4515,85791.26,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,VetGuard Immunize,vetguard_immunize-s,E-commerce,Region,Midwest,6745,128149.22,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,VetSelect Core Vax,vetselect_core_vax-l,E-commerce,Region,Midwest,5104,71451.6,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,VetSelect Core Vax,vetselect_core_vax-s,E-commerce,Region,Midwest,7459,104426.93,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,VetSelect Derma,vetselect_derma-l,E-commerce,Region,Midwest,4514,171541.03,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,VetSelect Derma,vetselect_derma-s,E-commerce,Region,Midwest,6165,234274.8,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,VetSelect Dx,vetselect_dx-l,E-commerce,Region,Midwest,5122,61463.56,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,VetSelect Dx,vetselect_dx-s,E-commerce,Region,Midwest,7382,88580.1,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,VetSelect Flea & Tick,vetselect_flea_and_tick-l,E-commerce,Region,Midwest,15131,257231.17,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,VetSelect Flea & Tick,vetselect_flea_and_tick-s,E-commerce,Region,Midwest,20093,341588.94,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,VetSelect Joint,vetselect_joint-l,E-commerce,Region,Midwest,3015,87446.17,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,VetSelect Joint,vetselect_joint-s,E-commerce,Region,Midwest,4472,129681.96,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,Vetscan,vetscan-l,E-commerce,Region,Midwest,9157,164832.57,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,Vetscan,vetscan-s,E-commerce,Region,Midwest,12134,218414.46,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,,TEMP-SKU-0091,E-commerce,Region,Northeast,3299,82475.33,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,,promo-bundle-xx,E-commerce,Region,Northeast,864,21609.0,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,AllerVet RX,allervet_rx-l,E-commerce,Region,Northeast,4665,251903.84,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,AllerVet RX,allervet_rx-s,E-commerce,Region,Northeast,6534,352854.29,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,Apoquel,apoquel-l,E-commerce,Region,Northeast,7180,466720.16,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,Apoquel,apoquel-s,E-commerce,Region,Northeast,9350,607754.93,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,BioShield Vax,bioshield_vax-l,E-commerce,Region,Northeast,5680,113602.12,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,BioShield Vax,bioshield_vax-s,E-commerce,Region,Northeast,7544,150883.96,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,DermaCalm,dermacalm-l,E-commerce,Region,Northeast,5440,315510.53,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,DermaCalm,dermacalm-s,E-commerce,Region,Northeast,7488,434282.8,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,DiagnosTech Vet,diagnostech_vet-l,E-commerce,Region,Northeast,10711,182086.59,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,DiagnosTech Vet,diagnostech_vet-s,E-commerce,Region,Northeast,14557,247474.61,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,FleaStop Pro,fleastop_pro-l,E-commerce,Region,Northeast,10105,212212.24,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,FleaStop Pro,fleastop_pro-s,E-commerce,Region,Northeast,13892,291733.93,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,FlexiCare Joint,flexicare_joint-l,E-commerce,Region,Northeast,3532,155410.16,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,FlexiCare Joint,flexicare_joint-s,E-commerce,Region,Northeast,5098,224291.7,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,ImmunoCore Canine,immunocore_canine-l,E-commerce,Region,Northeast,6473,135925.42,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,ImmunoCore Canine,immunocore_canine-s,E-commerce,Region,Northeast,8643,181494.41,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,Librela,librela-l,E-commerce,Region,Northeast,3103,148967.23,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,Librela,librela-s,E-commerce,Region,Northeast,4310,206865.55,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,OsteoEase Vet,osteoease_vet-l,E-commerce,Region,Northeast,3589,147159.14,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,OsteoEase Vet,osteoease_vet-s,E-commerce,Region,Northeast,4968,203702.68,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,PainAway Canine,painaway_canine-l,E-commerce,Region,Northeast,2872,106282.06,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,PainAway Canine,painaway_canine-s,E-commerce,Region,Northeast,4042,149569.61,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,petlab_analyzer-l,E-commerce,Region,Northeast,5706,85590.97,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,petlab_analyzer-s,E-commerce,Region,Northeast,7992,119883.2,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,RapidVet Dx,rapidvet_dx-l,E-commerce,Region,Northeast,9167,146678.75,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,RapidVet Dx,rapidvet_dx-s,E-commerce,Region,Northeast,12974,207580.98,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,Simparica Trio,simparica_trio-l,E-commerce,Region,Northeast,15784,441944.8,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,Simparica Trio,simparica_trio-s,E-commerce,Region,Northeast,22168,620703.18,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,SkinRelief Pro,skinrelief_pro-l,E-commerce,Region,Northeast,4245,208011.45,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,SkinRelief Pro,skinrelief_pro-s,E-commerce,Region,Northeast,5861,287203.23,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,TickShield Plus,tickshield_plus-l,E-commerce,Region,Northeast,11381,273137.27,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,TickShield Plus,tickshield_plus-s,E-commerce,Region,Northeast,15420,370072.37,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,Vanguard,vanguard-l,E-commerce,Region,Northeast,5972,131377.7,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,Vanguard,vanguard-s,E-commerce,Region,Northeast,8405,184919.8,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,VectraGuard,vectraguard-l,E-commerce,Region,Northeast,13555,352424.48,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,VectraGuard,vectraguard-s,E-commerce,Region,Northeast,18577,483000.41,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,VetGuard Immunize,vetguard_immunize-l,E-commerce,Region,Northeast,4697,89236.24,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,VetGuard Immunize,vetguard_immunize-s,E-commerce,Region,Northeast,6442,122398.32,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,VetSelect Core Vax,vetselect_core_vax-l,E-commerce,Region,Northeast,5012,70163.24,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,VetSelect Core Vax,vetselect_core_vax-s,E-commerce,Region,Northeast,6746,94442.49,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,VetSelect Derma,vetselect_derma-l,E-commerce,Region,Northeast,4414,167713.92,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,VetSelect Derma,vetselect_derma-s,E-commerce,Region,Northeast,6372,242151.23,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,VetSelect Dx,vetselect_dx-l,E-commerce,Region,Northeast,5255,63055.82,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,VetSelect Dx,vetselect_dx-s,E-commerce,Region,Northeast,7279,87353.91,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,VetSelect Flea & Tick,vetselect_flea_and_tick-l,E-commerce,Region,Northeast,16568,281650.28,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,VetSelect Flea & Tick,vetselect_flea_and_tick-s,E-commerce,Region,Northeast,21582,366887.01,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,VetSelect Joint,vetselect_joint-l,E-commerce,Region,Northeast,3459,100312.01,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,VetSelect Joint,vetselect_joint-s,E-commerce,Region,Northeast,4475,129767.54,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,Vetscan,vetscan-l,E-commerce,Region,Northeast,10363,186535.89,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,Vetscan,vetscan-s,E-commerce,Region,Northeast,13362,240507.63,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,AllerVet RX,allervet_rx-l,E-commerce,Region,South,7564,408444.14,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,AllerVet RX,allervet_rx-s,E-commerce,Region,South,10177,549548.22,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,Apoquel,apoquel-l,E-commerce,Region,South,10919,709707.94,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,Apoquel,apoquel-s,E-commerce,Region,South,15728,1022337.37,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,BioShield Vax,bioshield_vax-l,E-commerce,Region,South,8351,167016.9,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,BioShield Vax,bioshield_vax-s,E-commerce,Region,South,10977,219542.17,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,DermaCalm,dermacalm-l,E-commerce,Region,South,7854,455560.26,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,DermaCalm,dermacalm-s,E-commerce,Region,South,11383,660236.82,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,DiagnosTech Vet,diagnostech_vet-l,E-commerce,Region,South,14961,254343.37,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,DiagnosTech Vet,diagnostech_vet-s,E-commerce,Region,South,20221,343758.17,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,FleaStop Pro,fleastop_pro-l,E-commerce,Region,South,15649,328630.85,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,FleaStop Pro,fleastop_pro-s,E-commerce,Region,South,23043,483903.83,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,FlexiCare Joint,flexicare_joint-l,E-commerce,Region,South,5453,239942.35,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,FlexiCare Joint,flexicare_joint-s,E-commerce,Region,South,7256,319250.01,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,ImmunoCore Canine,immunocore_canine-l,E-commerce,Region,South,9366,196681.99,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,ImmunoCore Canine,immunocore_canine-s,E-commerce,Region,South,13142,275989.05,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,Librela,librela-l,E-commerce,Region,South,4679,224611.62,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,Librela,librela-s,E-commerce,Region,South,6666,319980.13,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,OsteoEase Vet,osteoease_vet-l,E-commerce,Region,South,4932,202220.41,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,OsteoEase Vet,osteoease_vet-s,E-commerce,Region,South,7057,289321.12,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,PainAway Canine,painaway_canine-l,E-commerce,Region,South,4712,174326.13,0.88
stackline_ecommerce,2024-10,2024-Q4,Pain/Osteoarthritis,PainAway Canine,painaway_canine-s,E-commerce,Region,South,6372,235754.88,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,petlab_analyzer-l,E-commerce,Region,South,8957,134350.62,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,PetLab Analyzer,petlab_analyzer-s,E-commerce,Region,South,12228,183418.47,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,RapidVet Dx,rapidvet_dx-l,E-commerce,Region,South,14341,229460.69,0.88
stackline_ecommerce,2024-10,2024-Q4,Petcare Diagnostics,RapidVet Dx,rapidvet_dx-s,E-commerce,Region,South,20058,320933.1,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,Simparica Trio,simparica_trio-l,E-commerce,Region,South,25501,714026.66,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,Simparica Trio,simparica_trio-s,E-commerce,Region,South,33786,946001.96,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,SkinRelief Pro,skinrelief_pro-l,E-commerce,Region,South,6349,311107.34,0.88
stackline_ecommerce,2024-10,2024-Q4,Dermatology,SkinRelief Pro,skinrelief_pro-s,E-commerce,Region,South,9171,449393.07,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,TickShield Plus,tickshield_plus-l,E-commerce,Region,South,18522,444529.62,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,TickShield Plus,tickshield_plus-s,E-commerce,Region,South,25954,622903.44,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,Vanguard,vanguard-l,E-commerce,Region,South,9232,203114.35,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,Vanguard,vanguard-s,E-commerce,Region,South,12673,278812.72,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,VectraGuard,vectraguard-l,E-commerce,Region,South,22251,578528.89,0.88
stackline_ecommerce,2024-10,2024-Q4,Parasiticides,VectraGuard,vectraguard-s,E-commerce,Region,South,29600,769597.34,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,VetGuard Immunize,vetguard_immunize-l,E-commerce,Region,South,7603,144454.4,0.88
stackline_ecommerce,2024-10,2024-Q4,Vaccines,VetGuard Immunize,vetguard_immunize-s,E-commerce,Region,South,10169,193211.36,0.88
