source,month,quarter,category,brand_reported,sku_raw,channel,geo_level,geo,observed_units,observed_sales,coverage
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,VetSelect Derma,DRM-VETSELECT--L,Veterinary,National,National,56369,2141988.8,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,VetSelect Derma,DRM-VETSELECT--S,Veterinary,National,National,76774,2917392.05,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,DIA-VETSELECT--L,Veterinary,National,National,116033,1392388.9,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,DIA-VETSELECT--S,Veterinary,National,National,161252,1935022.56,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,VetSelect Flea & Tick,PAR-VETSELECT--L,Veterinary,National,National,134254,2282311.99,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,VetSelect Flea & Tick,PAR-VETSELECT--S,Veterinary,National,National,180763,3072982.62,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,VetSelect Joint,PAN-VETSELECT--L,Veterinary,National,National,58751,1703788.61,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,VetSelect Joint,PAN-VETSELECT--S,Veterinary,National,National,82439,2390730.63,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,Vetscan,DIA-VETSCAN-L,Veterinary,National,National,299747,5395440.05,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,Vetscan,DIA-VETSCAN-S,Veterinary,National,National,412669,7428037.77,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,AllerVet RX,DRM-ALLERVET-R-L,Veterinary,Region,Midwest,15675,846450.71,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,AllerVet RX,DRM-ALLERVET-R-S,Veterinary,Region,Midwest,21180,1143728.58,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,Apoquel,DRM-APOQUEL-L,Veterinary,Region,Midwest,27997,1819774.18,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,Apoquel,DRM-APOQUEL-S,Veterinary,Region,Midwest,38785,2521029.2,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,BioShield Vax,VAC-BIOSHIELD--L,Veterinary,Region,Midwest,44995,899903.27,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,BioShield Vax,VAC-BIOSHIELD--S,Veterinary,Region,Midwest,62689,1253787.83,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,DermaCalm,DRM-DERMACALM-L,Veterinary,Region,Midwest,17410,1009771.81,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,DermaCalm,DRM-DERMACALM-S,Veterinary,Region,Midwest,24186,1402765.73,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,DiagnosTech Vet,DIA-DIAGNOSTEC-L,Veterinary,Region,Midwest,52791,897439.48,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,DiagnosTech Vet,DIA-DIAGNOSTEC-S,Veterinary,Region,Midwest,70786,1203354.89,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,FleaStop Pro,PAR-FLEASTOP-P-L,Veterinary,Region,Midwest,24953,524003.36,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,FleaStop Pro,PAR-FLEASTOP-P-S,Veterinary,Region,Midwest,34433,723082.7,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,FlexiCare Joint,PAN-FLEXICARE--L,Veterinary,Region,Midwest,17253,759123.79,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,FlexiCare Joint,PAN-FLEXICARE--S,Veterinary,Region,Midwest,22438,987291.17,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,ImmunoCore Canine,VAC-IMMUNOCORE-L,Veterinary,Region,Midwest,51857,1089004.13,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,ImmunoCore Canine,VAC-IMMUNOCORE-S,Veterinary,Region,Midwest,74492,1564327.7,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,Librela,PAN-LIBRELA-L,Veterinary,Region,Midwest,16753,804144.53,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,Librela,PAN-LIBRELA-S,Veterinary,Region,Midwest,23320,1119377.72,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,OsteoEase Vet,PAN-OSTEOEASE--L,Veterinary,Region,Midwest,14017,574701.14,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,OsteoEase Vet,PAN-OSTEOEASE--S,Veterinary,Region,Midwest,20087,823552.96,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,PainAway Canine,PAN-PAINAWAY-C-L,Veterinary,Region,Midwest,13254,490399.81,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,PainAway Canine,PAN-PAINAWAY-C-S,Veterinary,Region,Midwest,18174,672426.37,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,DIA-PETLAB-ANA-L,Veterinary,Region,Midwest,30511,457658.61,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,DIA-PETLAB-ANA-S,Veterinary,Region,Midwest,45228,678414.16,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,RapidVet Dx,DIA-RAPIDVET-D-L,Veterinary,Region,Midwest,50563,809004.73,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,RapidVet Dx,DIA-RAPIDVET-D-S,Veterinary,Region,Midwest,72588,1161410.71,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,Simparica Trio,PAR-SIMPARICA--L,Veterinary,Region,Midwest,55594,1556632.35,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,Simparica Trio,PAR-SIMPARICA--S,Veterinary,Region,Midwest,80217,2246078.5,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,SkinRelief Pro,DRM-SKINRELIEF-L,Veterinary,Region,Midwest,12937,633928.03,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,SkinRelief Pro,DRM-SKINRELIEF-S,Veterinary,Region,Midwest,16931,829641.9,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,TickShield Plus,PAR-TICKSHIELD-L,Veterinary,Region,Midwest,31375,752999.14,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,TickShield Plus,PAR-TICKSHIELD-S,Veterinary,Region,Midwest,43360,1040644.42,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,Vanguard,VAC-VANGUARD-L,Veterinary,Region,Midwest,61212,1346674.51,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,Vanguard,VAC-VANGUARD-S,Veterinary,Region,Midwest,85082,1871808.43,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,VectraGuard,PAR-VECTRAGUAR-L,Veterinary,Region,Midwest,35056,911448.93,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,VectraGuard,PAR-VECTRAGUAR-S,Veterinary,Region,Midwest,47359,1231338.35,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,VetGuard Immunize,VAC-VETGUARD-I-L,Veterinary,Region,Midwest,37949,721037.88,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,VetGuard Immunize,VAC-VETGUARD-I-S,Veterinary,Region,Midwest,51656,981473.37,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,VetSelect Core Vax,VAC-VETSELECT--L,Veterinary,Region,Midwest,35753,500546.13,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,VetSelect Core Vax,VAC-VETSELECT--S,Veterinary,Region,Midwest,47438,664137.67,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,VetSelect Derma,DRM-VETSELECT--L,Veterinary,Region,Midwest,11901,452221.13,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,VetSelect Derma,DRM-VETSELECT--S,Veterinary,Region,Midwest,16388,622753.12,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,DIA-VETSELECT--L,Veterinary,Region,Midwest,24285,291416.65,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,DIA-VETSELECT--S,Veterinary,Region,Midwest,34755,417058.83,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,VetSelect Flea & Tick,PAR-VETSELECT--L,Veterinary,Region,Midwest,29020,493340.91,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,VetSelect Flea & Tick,PAR-VETSELECT--S,Veterinary,Region,Midwest,38374,652356.52,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,VetSelect Joint,PAN-VETSELECT--L,Veterinary,Region,Midwest,11625,337137.08,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,VetSelect Joint,PAN-VETSELECT--S,Veterinary,Region,Midwest,16772,486375.85,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,Vetscan,DIA-VETSCAN-L,Veterinary,Region,Midwest,61647,1109637.25,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,Vetscan,DIA-VETSCAN-S,Veterinary,Region,Midwest,89582,1612468.28,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,AllerVet RX,DRM-ALLERVET-R-L,Veterinary,Region,Northeast,16058,867148.21,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,AllerVet RX,DRM-ALLERVET-R-S,Veterinary,Region,Northeast,23192,1252356.72,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,Apoquel,DRM-APOQUEL-L,Veterinary,Region,Northeast,28713,1866353.72,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,Apoquel,DRM-APOQUEL-S,Veterinary,Region,Northeast,39387,2560137.35,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,BioShield Vax,VAC-BIOSHIELD--L,Veterinary,Region,Northeast,47629,952587.64,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,BioShield Vax,VAC-BIOSHIELD--S,Veterinary,Region,Northeast,62536,1250729.92,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,DermaCalm,DRM-DERMACALM-L,Veterinary,Region,Northeast,17340,1005710.61,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,DermaCalm,DRM-DERMACALM-S,Veterinary,Region,Northeast,23619,1369926.77,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,DiagnosTech Vet,DIA-DIAGNOSTEC-L,Veterinary,Region,Northeast,53786,914354.01,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,DiagnosTech Vet,DIA-DIAGNOSTEC-S,Veterinary,Region,Northeast,76840,1306285.02,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,FleaStop Pro,PAR-FLEASTOP-P-L,Veterinary,Region,Northeast,26172,549616.84,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,FleaStop Pro,PAR-FLEASTOP-P-S,Veterinary,Region,Northeast,35875,753375.12,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,FlexiCare Joint,PAN-FLEXICARE--L,Veterinary,Region,Northeast,16630,731724.39,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,FlexiCare Joint,PAN-FLEXICARE--S,Veterinary,Region,Northeast,23222,1021755.2,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,ImmunoCore Canine,VAC-IMMUNOCORE-L,Veterinary,Region,Northeast,57799,1213772.2,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,ImmunoCore Canine,VAC-IMMUNOCORE-S,Veterinary,Region,Northeast,79812,1676049.41,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,Librela,PAN-LIBRELA-L,Veterinary,Region,Northeast,18350,880788.29,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,Librela,PAN-LIBRELA-S,Veterinary,Region,Northeast,25302,1214480.68,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,OsteoEase Vet,PAN-OSTEOEASE--L,Veterinary,Region,Northeast,15092,618787.36,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,OsteoEase Vet,PAN-OSTEOEASE--S,Veterinary,Region,Northeast,20746,850605.17,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,PainAway Canine,PAN-PAINAWAY-C-L,Veterinary,Region,Northeast,13391,495477.01,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,PainAway Canine,PAN-PAINAWAY-C-S,Veterinary,Region,Northeast,18866,698028.83,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,DIA-PETLAB-ANA-L,Veterinary,Region,Northeast,33059,495890.26,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,DIA-PETLAB-ANA-S,Veterinary,Region,Northeast,44796,671937.62,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,RapidVet Dx,DIA-RAPIDVET-D-L,Veterinary,Region,Northeast,52394,838304.22,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,RapidVet Dx,DIA-RAPIDVET-D-S,Veterinary,Region,Northeast,73808,1180934.33,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,Simparica Trio,PAR-SIMPARICA--L,Veterinary,Region,Northeast,55758,1561218.31,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,Simparica Trio,PAR-SIMPARICA--S,Veterinary,Region,Northeast,80041,2241141.94,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,SkinRelief Pro,DRM-SKINRELIEF-L,Veterinary,Region,Northeast,12819,628147.7,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,SkinRelief Pro,DRM-SKINRELIEF-S,Veterinary,Region,Northeast,18696,916102.17,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,TickShield Plus,PAR-TICKSHIELD-L,Veterinary,Region,Northeast,30823,739757.33,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,TickShield Plus,PAR-TICKSHIELD-S,Veterinary,Region,Northeast,43595,1046278.94,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,Vanguard,VAC-VANGUARD-L,Veterinary,Region,Northeast,62727,1379989.49,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,Vanguard,VAC-VANGUARD-S,Veterinary,Region,Northeast,82516,1815362.53,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,VectraGuard,PAR-VECTRAGUAR-L,Veterinary,Region,Northeast,38780,1008276.63,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,VectraGuard,PAR-VECTRAGUAR-S,Veterinary,Region,Northeast,54403,1414487.46,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,VetGuard Immunize,VAC-VETGUARD-I-L,Veterinary,Region,Northeast,41586,790140.28,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,VetGuard Immunize,VAC-VETGUARD-I-S,Veterinary,Region,Northeast,56261,1068956.12,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,VetSelect Core Vax,VAC-VETSELECT--L,Veterinary,Region,Northeast,36305,508275.69,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,VetSelect Core Vax,VAC-VETSELECT--S,Veterinary,Region,Northeast,49623,694723.43,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,VetSelect Derma,DRM-VETSELECT--L,Veterinary,Region,Northeast,12650,480694.88,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,VetSelect Derma,DRM-VETSELECT--S,Veterinary,Region,Northeast,17651,670729.29,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,DIA-VETSELECT--L,Veterinary,Region,Northeast,26213,314550.86,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,DIA-VETSELECT--S,Veterinary,Region,Northeast,35345,424136.52,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,VetSelect Flea & Tick,PAR-VETSELECT--L,Veterinary,Region,Northeast,28991,492844.73,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,VetSelect Flea & Tick,PAR-VETSELECT--S,Veterinary,Region,Northeast,39725,675329.52,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,VetSelect Joint,PAN-VETSELECT--L,Veterinary,Region,Northeast,12537,363583.22,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,VetSelect Joint,PAN-VETSELECT--S,Veterinary,Region,Northeast,17519,508054.77,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,Vetscan,DIA-VETSCAN-L,Veterinary,Region,Northeast,66625,1199254.36,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,Vetscan,DIA-VETSCAN-S,Veterinary,Region,Northeast,92266,1660794.11,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,AllerVet RX,DRM-ALLERVET-R-L,Veterinary,Region,South,23958,1293734.23,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,AllerVet RX,DRM-ALLERVET-R-S,Veterinary,Region,South,32393,1749248.47,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,Apoquel,DRM-APOQUEL-L,Veterinary,Region,South,43227,2809780.54,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,Apoquel,DRM-APOQUEL-S,Veterinary,Region,South,59552,3870857.92,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,BioShield Vax,VAC-BIOSHIELD--L,Veterinary,Region,South,68640,1372790.66,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,BioShield Vax,VAC-BIOSHIELD--S,Veterinary,Region,South,93639,1872788.83,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,DermaCalm,DRM-DERMACALM-L,Veterinary,Region,South,27224,1578978.21,0.96
zoetis_vet_internal,2024-04,2024-Q2,Dermatology,DermaCalm,DRM-DERMACALM-S,Veterinary,Region,South,38121,2211005.94,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,DiagnosTech Vet,DIA-DIAGNOSTEC-L,Veterinary,Region,South,86470,1469983.15,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,DiagnosTech Vet,DIA-DIAGNOSTEC-S,Veterinary,Region,South,117977,2005616.72,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,FleaStop Pro,PAR-FLEASTOP-P-L,Veterinary,Region,South,42695,896604.58,0.96
zoetis_vet_internal,2024-04,2024-Q2,Parasiticides,FleaStop Pro,PAR-FLEASTOP-P-S,Veterinary,Region,South,56879,1194458.86,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,FlexiCare Joint,PAN-FLEXICARE--L,Veterinary,Region,South,26636,1171981.54,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,FlexiCare Joint,PAN-FLEXICARE--S,Veterinary,Region,South,36997,1627859.34,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,ImmunoCore Canine,VAC-IMMUNOCORE-L,Veterinary,Region,South,82754,1737840.11,0.96
zoetis_vet_internal,2024-04,2024-Q2,Vaccines,ImmunoCore Canine,VAC-IMMUNOCORE-S,Veterinary,Region,South,117143,2460007.28,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,Librela,PAN-LIBRELA-L,Veterinary,Region,South,28263,1356606.16,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,Librela,PAN-LIBRELA-S,Veterinary,Region,South,38713,1858230.99,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,OsteoEase Vet,PAN-OSTEOEASE--L,Veterinary,Region,South,22373,917304.11,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,OsteoEase Vet,PAN-OSTEOEASE--S,Veterinary,Region,South,30633,1255957.36,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,PainAway Canine,PAN-PAINAWAY-C-L,Veterinary,Region,South,20614,762727.63,0.96
zoetis_vet_internal,2024-04,2024-Q2,Pain/Osteoarthritis,PainAway Canine,PAN-PAINAWAY-C-S,Veterinary,Region,South,29149,1078526.93,0.96
zoetis_vet_internal,2024-04,2024-Q2,Petcare Diagnostics,PetLab Analyzer,DIA-PETLAB-ANA-L,Veterinary,Region,South,50674,760109.81,0.96
